id	name	lat_lon	env_broad_scale	env_broad_scale_label	env_local_scale	env_local_scale_label	env_medium	env_medium_label	geo_loc_name	collection_date	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	depth	add_date	community	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	subsurface_depth	host_name
gold:Gb0156802	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera66	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.43.23.856000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera66	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156803	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera67	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.43.39.843000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera67	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156804	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera68	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.43.55.937000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera68	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156805	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera69	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.44.11.961000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera69	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156806	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera70	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.44.28.149000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera70	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156807	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera71	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.44.44.564000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera71	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156808	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera72	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.45.00.575000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera72	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156809	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera73	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.45.16.697000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera73	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.25.000000000 PM	soil metagenome	forest soil		
gold:Gb0156810	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera74	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.45.32.716000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera74	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156811	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera75	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.45.48.995000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera75	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156812	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera76	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.46.04.795000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera76	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156813	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera77	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.46.20.697000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera77	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156814	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera78	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.46.36.620000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera78	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156815	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera79	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.46.53.369000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera79	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156816	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera80	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.47.09.874000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera80	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156817	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera81	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.47.27.041000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera81	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.25.000000000 PM	soil metagenome	forest soil		
gold:Gb0156818	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera82	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.47.44.119000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera82	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156819	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera83	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.48.00.761000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera83	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156820	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera84	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.48.17.151000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera84	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156821	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera85	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.48.33.491000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera85	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.22.000000000 PM	soil metagenome	forest soil		
gold:Gb0156822	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera86	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.48.50.237000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera86	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156823	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera87	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.49.06.918000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera87	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156824	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera88	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.49.23.476000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera88	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156825	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera89	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.49.40.019000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera89	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156826	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera90	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.49.56.771000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera90	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156827	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera91	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.50.12.960000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera91	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156828	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinControl_Nextera92	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.50.29.517000000 PM	enriched cells	soil	Alteio_BWMinControl_Nextera92	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156829	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinHeated_Nextera1	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00005781	heat stressed soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.50.46.038000000 PM	enriched cells	soil	Alteio_BWMinHeated_Nextera1	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156830	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinHeated_Nextera2	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00005781	heat stressed soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.51.02.086000000 PM	enriched cells	soil	Alteio_BWMinHeated_Nextera2	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156831	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinHeated_Nextera3	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00005781	heat stressed soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.51.18.629000000 PM	enriched cells	soil	Alteio_BWMinHeated_Nextera3	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156832	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinHeated_Nextera4	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00005781	heat stressed soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.51.34.978000000 PM	enriched cells	soil	Alteio_BWMinHeated_Nextera4	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.25.000000000 PM	soil metagenome	forest soil		
gold:Gb0156833	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWMinHeated_Nextera5	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01001275	solid layer	ENVO:00005781	heat stressed soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 04.51.51.256000000 PM	enriched cells	soil	Alteio_BWMinHeated_Nextera5	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.25.000000000 PM	soil metagenome	forest soil		
